Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL3752066,,0,548,1,3.19,26,COC(=O)Nc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCc2cc(Cl)ccc2-n2cnnn2)cc1,Ki,'=',3.4,nM,8.47,,,UO_0000065,15.45,0.3,5.28,6.04,FALSE,CHEMBL3756134,Inhibition of human coagulation factor 11a assessed as substrate hydrolysis to p-nitroaniline incubated for 10 to 120 mins by spectrophotometry analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3751839,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2016,None,
CHEMBL3699195,,0,602.05,1,4.64,BDBM142892,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC(NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1cc-2nc(C)n1,Ki,'=',23,nM,7.64,,279199,UO_0000065,12.69,0.24,3,4.6,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL3676163,,0,548.62,1,4.9,BDBM131025,COC(=O)Nc1ccc2c(c1)NC(=O)CCc1nc(ccc1F)CC(NC(=O)[C@H]1CC[C@H](C)CC1)c1nc-2c[nH]1,Ki,'=',1309,nM,5.88,,263203,UO_0000065,10.72,0.2,0.98,4.26,FALSE,CHEMBL3706014,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Factor XIa determinations were made in 50 mM HEPES buffer at pH 7.4.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638865,37,BindingDB Database,,2014,None,
CHEMBL3780389,,0,457.57,0,4.61,()-14,NC[C@H]1CC[C@H](C(=O)NC(Cc2ccccc2)c2cc(-c3cccc(C(=O)O)c3)ccn2)CC1,Ki,'=',205,nM,6.69,,,UO_0000065,14.62,0.27,2.08,6.35,FALSE,CHEMBL3784478,Competitive inhibition of human coagulation factor 11a assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3779805,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL3780501,,0,483.62,0,4.8,()-11,COc1n[nH]c2ccc(-c3ccnc(C(Cc4ccccc4)NC(=O)[C@H]4CC[C@H](CN)CC4)c3)cc12,Ki,'=',87,nM,7.06,,,UO_0000065,14.6,0.27,2.26,6.67,FALSE,CHEMBL3784478,Competitive inhibition of human coagulation factor 11a assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3779805,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL3699182,,0,601.05,2,5.58,BDBM142879,Cc1cc(F)c(C(=O)N[C@H]2C/C=C/CCC(=O)Nc3cc(NC(=O)OCCN(C)C)ccc3-c3nc2[nH]c3Cl)c(F)c1,Ki,'=',4949,nM,5.3,,279182,UO_0000065,8.83,0.17,-0.27,4.13,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL4435573,,0,445.64,1,5.76,6p,CCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C/C(=N\OCC4(C)COC4)[C@@](C)(CC[C@@H]21)C3,Ki,'=',1936,nM,5.71,,,UO_0000065,12.82,0.24,-0.05,10,FALSE,CHEMBL4314198,Inhibition of human activated Factor XI using S-2366 as substrate incubated for 15 mins followed by substrate addition and measured after 1 hr by chromogenic assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4311982,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL3980787,,0,645.7,2,6.49,8,CCOP(=O)(OCC)c1ccc2cc1CN(C)C(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(c(C)c1)[C@@H](C)COC(=O)N2,Ki,'=',2900,nM,5.54,,,UO_0000065,8.58,0.16,-0.95,3.82,FALSE,CHEMBL3854656,Inhibition of human factor 11a using pyroGlu-Pro-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3853316,1,Scientific Literature,J Med Chem,2016,None,
CHEMBL3951940,,0,589.7,2,6,7,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(-c3ccnn3C)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,Ki,'=',3100,nM,5.51,,,UO_0000065,9.34,0.17,-0.49,4.32,FALSE,CHEMBL3854656,Inhibition of human factor 11a using pyroGlu-Pro-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3853316,1,Scientific Literature,J Med Chem,2016,None,
CHEMBL4096900,,0,644.09,1,3.51,34,COCCN(C)C(=O)c1cccc2c1CCN(C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)C2C(=O)Nc1ccc(C(=O)O)cc1,Ki,'=',27,nM,7.57,,,UO_0000065,11.75,0.22,4.06,4.73,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4079281,,0,630.08,1,4.92,49,O=C(O)c1ccc(NC(=O)[C@@H]2c3cccc(N4CCCCC4)c3CCN2C(=O)/C=C/c2c(-n3cnnn3)ccc(Cl)c2F)cc1,Ki,'=',2.2,nM,8.66,,,UO_0000065,13.74,0.26,3.74,6.48,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4097304,,0,673.15,1,4.46,50,CN(C)C1CCN(c2cccc3c2CCN(C(=O)/C=C/c2c(-n4cnnn4)ccc(Cl)c2F)[C@@H]3C(=O)Nc2ccc(C(=O)O)cc2)CC1,Ki,'=',0.098,nM,10.01,,,UO_0000065,14.87,0.28,5.55,7.32,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4071545,,0,588.03,1,4.43,3,COC(=O)Nc1ccc2c(c1)NC(=O)CC/C=C/C[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',0.16,nM,9.8,,,UO_0000065,16.66,0.32,5.37,5.8,TRUE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4089185,,0,604.07,1,4.9,20,CC[C@@H]1CCC[C@H](NC(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)c2nc(c[nH]2)-c2ccc(NC(=O)OC)cc2NC1=O,Ki,'=',0.18,nM,9.74,,,UO_0000065,16.13,0.31,4.84,5.77,TRUE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL3699199,,0,604.07,1,4.9,11; diastereomer B,COC(=O)Nc1ccc2c(c1)NC(=O)CCC(C)CC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',5.9,nM,8.23,,,UO_0000065,13.62,0.26,3.33,4.87,FALSE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4059590,,0,604.07,1,4.9,6; diastereomer B,COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCCC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',31,nM,7.51,,,UO_0000065,12.43,0.24,2.61,4.45,FALSE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4077773,,0,542.98,1,4.1,27,Cc1ccc2c(c1)CCN(C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)C2C(=O)Nc1ccc(C(=O)O)cc1,Ki,'=',27,nM,7.57,,,UO_0000065,13.94,0.27,3.47,5.81,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4105579,,0,553.97,1,3.66,29,N#Cc1ccc2c(c1)C(C(=O)Nc1ccc(C(=O)O)cc1)N(C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)CC2,Ki,'=',400,nM,6.4,,,UO_0000065,11.55,0.22,2.74,4.15,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4082994,,0,655.12,1,4.86,42,O=C(Nc1cccc2c1CCN(C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)C2C(=O)Nc1ccc(C(=O)O)cc1)NC1CCCC1,Ki,'=',17,nM,7.77,,,UO_0000065,11.86,0.23,2.91,4.53,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4522419,,0,590.08,2,5.55,11; Diastereomer B,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](NC(=O)C1CC(=O)N(c3cccc(Cl)c3)C1)c1cc-2ccn1,Ki,'=',1390,nM,5.86,,,UO_0000065,9.93,0.19,0.31,4.51,FALSE,CHEMBL4357416,Inhibition of human activated factor XI using pyro-Glu-Pro-Arg-pNA as substrate by incubated at 25 degreeC spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4354834,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL3699205,,0,498.54,0,4.79,BDBM142902,COC(=O)Nc1ccc2c(c1)NC(=O)CCCC[C@H](NC(=O)c1ccc3ncccc3c1)c1nc-2c[nH]1,Ki,'=',2920,nM,5.54,,279154,UO_0000065,11.1,0.2,0.74,4.01,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL3114831,,0,666.2,2,6.36,18d,COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2ccc3c(N)nccc3c2)c2ccc(Cl)c(OC)c2)c1,Ki,'=',2700,nM,5.57,,,UO_0000065,8.36,0.17,-0.79,3.64,FALSE,CHEMBL3116759,Binding affinity to F11A (unknown origin) assessed as p-nitroaniline release by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3112528,1,Scientific Literature,ACS Med. Chem. Lett.,2014,None,
CHEMBL3780751,,0,468.61,0,4.37,()-8,NC[C@H]1CC[C@H](C(=O)NC(Cc2ccccc2)c2cc(-c3ccc4[nH]nc(N)c4c3)ccn2)CC1,Ki,'=',53,nM,7.28,,,UO_0000065,15.53,0.28,2.91,5.93,FALSE,CHEMBL3784478,Competitive inhibition of human coagulation factor 11a assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3779805,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL3781679,,0,453.59,0,4.79,()-3,NC[C@H]1CC[C@H](C(=O)NC(Cc2ccccc2)c2cc(-c3ccc4cn[nH]c4c3)ccn2)CC1,Ki,'=',87,nM,7.06,,,UO_0000065,15.57,0.28,2.27,7.3,FALSE,CHEMBL3784478,Competitive inhibition of human coagulation factor 11a assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3779805,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL3752266,,0,676.11,1,3.31,22,CN1CCN(C(=O)Nc2ccc(C[C@H](NC(=O)/C=C/c3c(-n4cnnn4)ccc(Cl)c3F)C(=O)Nc3ccc(C(=O)O)cc3)cc2)CC1,Ki,'=',1.8,nM,8.74,,,UO_0000065,12.93,0.25,5.43,5.01,FALSE,CHEMBL3756134,Inhibition of human coagulation factor 11a assessed as substrate hydrolysis to p-nitroaniline incubated for 10 to 120 mins by spectrophotometry analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3751839,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2016,None,
CHEMBL3808399,,0,481.56,0,4.95,28,C[C@H]1COC(=O)Nc2cccc(c2)CNC(=O)C(Nc2ccc3c(N)nccc3c2)c2ccc1cc2,Ki,'=',9100,nM,5.04,,,UO_0000065,10.47,0.19,0.09,4.26,FALSE,CHEMBL3811620,Inhibition of purified human factor 11a after 30 to 60 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3808300,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3948388,,0,542.98,1,3.39,"Page 91, R6C6",O=C(N[C@@H](Cc1ccccc1)C(=O)NCc1cc2cc(Cl)ccc2[nH]c1=O)c1ccc2[nH]c(=O)cc(O)c2c1,Ki,'=',0.5,nM,9.3,,,UO_0000065,17.13,0.33,5.91,6.45,FALSE,CHEMBL3861660,Inhibition of human factor 11a using pyroGlu-Pro-Arg-pNA.HCl substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3860096,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL3663900,,0,676.11,2,5.86,BDBM170427,CNC(=O)c1ccc(-c2cccc3c2CCN(C(=O)/C=C/c2c(-n4cnnn4)ccc(Cl)c2F)C3C(=O)Nc2ccc3c(c2)CN=N3)cc1,Ki,'=',20.12,nM,7.7,,314385,UO_0000065,11.38,0.21,1.84,5.24,FALSE,CHEMBL3705835,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639111,37,BindingDB Database,,2015,None,
CHEMBL3663903,,0,640.07,2,5.92,BDBM170430,CC(=O)c1ccc(Cl)c(F)c1/C=C/C(=O)N1CCc2c(-c3ccc(C(N)=O)cc3)cccc2[C@@H]1C(=O)Nc1ccc(C(=O)O)cc1,Ki,'=',291.1,nM,6.54,,314390,UO_0000065,10.21,0.19,0.62,4.45,FALSE,CHEMBL3705835,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639111,37,BindingDB Database,,2015,None,
CHEMBL3663888,,0,536.94,1,4.86,BDBM170414,CC(=O)c1ccc(Cl)c(F)c1/C=C/C(=O)N1CCc2c(O)cccc2C1C(=O)Nc1ccc(C(=O)O)cc1,Ki,'=',24.81,nM,7.61,,314392,UO_0000065,14.16,0.27,2.75,6.13,FALSE,CHEMBL3705835,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639111,37,BindingDB Database,,2015,None,
CHEMBL3699228,,0,498.54,0,4.79,BDBM142926,COC(=O)Nc1ccc2c(c1)NC(=O)CCCC[C@H](NC(=O)c1ccc3cccnc3c1)c1nc-2c[nH]1,Ki,'=',675,nM,6.17,,279188,UO_0000065,12.38,0.23,1.38,4.47,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
